発電所コード,エリア,発電所名,ユニット名,発電方式・燃種,対象日,00:30[kWh],01:00[kWh],01:30[kWh],02:00[kWh],02:30[kWh],03:00[kWh],03:30[kWh],04:00[kWh],04:30[kWh],05:00[kWh],05:30[kWh],06:00[kWh],06:30[kWh],07:00[kWh],07:30[kWh],08:00[kWh],08:30[kWh],09:00[kWh],09:30[kWh],10:00[kWh],10:30[kWh],11:00[kWh],11:30[kWh],12:00[kWh],12:30[kWh],13:00[kWh],13:30[kWh],14:00[kWh],14:30[kWh],15:00[kWh],15:30[kWh],16:00[kWh],16:30[kWh],17:00[kWh],17:30[kWh],18:00[kWh],18:30[kWh],19:00[kWh],19:30[kWh],20:00[kWh],20:30[kWh],21:00[kWh],21:30[kWh],22:00[kWh],22:30[kWh],23:00[kWh],23:30[kWh],24:00[kWh],日量[kWh],更新日時
42332,中部,徳山発電所,１号機,水力,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/07/24 15:30:13
69A00,中部,木曽発電所,単独,水力,2025-07-23,56423.0,56501.0,56551.0,56523.0,56506.0,56485.0,56526.0,56507.0,56362.0,56289.0,56330.0,56252.0,56058.0,56013.0,56198.0,56346.0,56435.0,56490.0,56485.0,56440.0,56224.0,56245.0,56187.0,56107.0,56074.0,56143.0,56080.0,56066.0,56060.0,56066.0,56199.0,56361.0,56501.0,56551.0,56501.0,56518.0,56545.0,56551.0,56551.0,56551.0,56556.0,56558.0,50095.0,48988.0,49122.0,49429.0,49247.0,49444.0,2663240.0,2025/07/24 15:30:13
60C31,中部,電源開発御母衣発電所,1号機,水力,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.0,49868.0,49849.0,49790.0,49994.0,49733.0,49559.0,49948.0,48086.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397896.0,2025/07/24 15:30:13
60C31,中部,電源開発御母衣発電所,2号機,水力,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,50503.0,50428.0,50101.0,50017.0,50415.0,50339.0,50272.0,50233.0,50069.0,50648.0,50223.0,50430.0,49429.0,50196.0,49453.0,49675.0,49546.0,50019.0,49677.0,49706.0,49756.0,49306.0,50169.0,50423.0,50584.0,48587.0,68.0,0.0,0.0,0.0,1301262.0,2025/07/24 15:30:13
48001,中部,電源開発新豊根発電所（中部）,1号機,水力,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/07/24 15:30:13
48001,中部,電源開発新豊根発電所（中部）,2号機,水力,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/07/24 15:30:13
48001,中部,電源開発新豊根発電所（中部）,3号機,水力,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17460.0,106700.0,105730.0,105730.0,105730.0,105730.0,105730.0,104760.0,94090.0,37830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889490.0,2025/07/24 15:30:13
48001,中部,電源開発新豊根発電所（中部）,4号機,水力,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0,106700.0,105730.0,105730.0,104760.0,105730.0,104760.0,104760.0,92150.0,20370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851660.0,2025/07/24 15:30:13
48001,中部,電源開発新豊根発電所（中部）,5号機,水力,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/07/24 15:30:13
43002,中部,馬瀬川第一発電所,１号機,水力,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12880.0,61670.0,61670.0,61670.0,61670.0,60674.0,61670.0,60674.0,61670.0,60674.0,60674.0,61670.0,60674.0,61670.0,35781.0,0.0,0.0,0.0,0.0,0.0,845391.0,2025/07/24 15:30:13
43002,中部,馬瀬川第一発電所,２号機,水力,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/07/24 15:30:13
46107,中部,名古屋発電所,1号機,火力（石炭）,2025-07-23,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,65000.0,3120000.0,2025/07/24 15:30:13
46114,中部,名古屋第二発電所,1号機,火力（石炭）,2025-07-23,50000.0,51000.0,51000.0,50000.0,50000.0,51000.0,51000.0,50000.0,51000.0,50000.0,51000.0,50000.0,51000.0,50000.0,50000.0,51000.0,51000.0,50000.0,51000.0,50000.0,51000.0,50000.0,51000.0,50000.0,51000.0,50000.0,51000.0,50000.0,51000.0,50000.0,51000.0,50000.0,50000.0,51000.0,50000.0,51000.0,50000.0,51000.0,51000.0,50000.0,50000.0,51000.0,51000.0,50000.0,51000.0,50000.0,50000.0,51000.0,2424000.0,2025/07/24 15:30:13
46210,中部,武豊火力発電所,５号機,火力（石炭）,2025-07-23,506000.0,503000.0,506000.0,503000.0,504000.0,503000.0,504000.0,505000.0,504000.0,503000.0,504000.0,501000.0,504000.0,503000.0,506000.0,503000.0,504000.0,503000.0,506000.0,503000.0,506000.0,503000.0,504000.0,505000.0,506000.0,503000.0,507000.0,502000.0,506000.0,503000.0,507000.0,504000.0,504000.0,503000.0,506000.0,503000.0,504000.0,503000.0,504000.0,505000.0,504000.0,505000.0,504000.0,505000.0,504000.0,503000.0,504000.0,505000.0,24200000.0,2025/07/24 15:30:13
47001,中部,碧南火力発電所,１号機,火力（石炭）,2025-07-23,303000.0,304000.0,304000.0,304000.0,303000.0,304000.0,303000.0,304000.0,303000.0,304000.0,303000.0,304000.0,303000.0,304000.0,304000.0,303000.0,304000.0,303000.0,304000.0,301000.0,304000.0,303000.0,304000.0,303000.0,304000.0,300000.0,306000.0,301000.0,304000.0,303000.0,304000.0,303000.0,304000.0,301000.0,304000.0,303000.0,304000.0,303000.0,304000.0,303000.0,304000.0,303000.0,304000.0,303000.0,304000.0,303000.0,303000.0,304000.0,14562000.0,2025/07/24 15:30:13
47192,中部,碧南火力発電所,２号機,火力（石炭）,2025-07-23,337000.0,338000.0,338000.0,338000.0,338000.0,338000.0,337000.0,338000.0,333000.0,334000.0,333000.0,334000.0,333000.0,332000.0,333000.0,334000.0,333000.0,334000.0,333000.0,332000.0,333000.0,332000.0,335000.0,332000.0,333000.0,332000.0,335000.0,332000.0,333000.0,332000.0,335000.0,332000.0,333000.0,332000.0,333000.0,332000.0,335000.0,332000.0,333000.0,332000.0,333000.0,332000.0,335000.0,328000.0,333000.0,327000.0,328000.0,329000.0,16003000.0,2025/07/24 15:30:13
47193,中部,碧南火力発電所,３号機,火力（石炭）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/07/24 15:30:13
47194,中部,碧南火力発電所,４号機,火力（石炭）,2025-07-23,457000.0,457000.0,456000.0,457000.0,457000.0,457000.0,457000.0,456000.0,459000.0,455000.0,459000.0,457000.0,456000.0,457000.0,457000.0,457000.0,457000.0,456000.0,457000.0,455000.0,460000.0,454000.0,459000.0,457000.0,457000.0,455000.0,459000.0,454000.0,459000.0,455000.0,459000.0,455000.0,459000.0,454000.0,460000.0,456000.0,457000.0,457000.0,457000.0,456000.0,459000.0,454000.0,459000.0,455000.0,459000.0,455000.0,459000.0,457000.0,21932000.0,2025/07/24 15:30:13
47195,中部,碧南火力発電所,５号機,火力（石炭）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/07/24 15:30:13
42289,中部,四日市火力発電所,４-１号機,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/07/24 15:30:13
42289,中部,四日市火力発電所,４-２号機,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/07/24 15:30:13
42289,中部,四日市火力発電所,４-３号機,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/07/24 15:30:13
42289,中部,四日市火力発電所,４-４号機,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/07/24 15:30:13
42289,中部,四日市火力発電所,４-５号機,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/07/24 15:30:13
42291,中部,川越火力発電所,３-１号機,火力（ガス）,2025-07-23,97000.0,93000.0,89000.0,91000.0,91000.0,99000.0,101000.0,105000.0,104000.0,108000.0,97000.0,103000.0,101000.0,95000.0,100000.0,107000.0,92000.0,97000.0,103000.0,101000.0,95000.0,96000.0,95000.0,96000.0,86000.0,82000.0,93000.0,97000.0,104000.0,102000.0,103000.0,108000.0,108000.0,109000.0,108000.0,109000.0,109000.0,108000.0,109000.0,109000.0,104000.0,109000.0,108000.0,106000.0,103000.0,104000.0,97000.0,91000.0,4822000.0,2025/07/24 15:30:13
42292,中部,川越火力発電所,３-２号機,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34000.0,105000.0,114000.0,103000.0,97000.0,99000.0,97000.0,98000.0,88000.0,83000.0,93000.0,99000.0,108000.0,105000.0,105000.0,111000.0,112000.0,111000.0,112000.0,113000.0,112000.0,112000.0,113000.0,112000.0,108000.0,112000.0,110000.0,107000.0,104000.0,105000.0,98000.0,93000.0,3273000.0,2025/07/24 15:30:13
42293,中部,川越火力発電所,３-３号機,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,71000.0,112000.0,95000.0,93000.0,86000.0,88000.0,87000.0,88000.0,80000.0,81000.0,87000.0,93000.0,103000.0,101000.0,100000.0,111000.0,111000.0,110000.0,112000.0,111000.0,111000.0,112000.0,113000.0,112000.0,101000.0,106000.0,102000.0,101000.0,97000.0,98000.0,88000.0,84000.0,3155000.0,2025/07/24 15:30:13
42294,中部,川越火力発電所,３-４号機,火力（ガス）,2025-07-23,100000.0,96000.0,92000.0,94000.0,95000.0,104000.0,107000.0,109000.0,110000.0,113000.0,102000.0,109000.0,106000.0,101000.0,103000.0,102000.0,94000.0,100000.0,106000.0,105000.0,98000.0,101000.0,99000.0,100000.0,89000.0,83000.0,97000.0,102000.0,110000.0,105000.0,107000.0,112000.0,111000.0,111000.0,112000.0,113000.0,113000.0,113000.0,113000.0,113000.0,108000.0,113000.0,112000.0,111000.0,109000.0,111000.0,100000.0,96000.0,5010000.0,2025/07/24 15:30:13
42295,中部,川越火力発電所,３-５号機,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,60000.0,115000.0,105000.0,102000.0,95000.0,97000.0,96000.0,97000.0,86000.0,81000.0,94000.0,100000.0,108000.0,105000.0,106000.0,113000.0,113000.0,113000.0,113000.0,114000.0,114000.0,113000.0,114000.0,114000.0,107000.0,112000.0,110000.0,108000.0,105000.0,106000.0,97000.0,92000.0,3309000.0,2025/07/24 15:30:13
42296,中部,川越火力発電所,３-６号機,火力（ガス）,2025-07-23,99000.0,94000.0,91000.0,92000.0,93000.0,101000.0,105000.0,107000.0,108000.0,111000.0,100000.0,106000.0,103000.0,98000.0,101000.0,100000.0,93000.0,98000.0,105000.0,102000.0,97000.0,99000.0,97000.0,98000.0,87000.0,82000.0,95000.0,101000.0,108000.0,105000.0,105000.0,112000.0,112000.0,111000.0,111000.0,113000.0,112000.0,112000.0,113000.0,112000.0,108000.0,112000.0,111000.0,109000.0,107000.0,107000.0,99000.0,93000.0,4935000.0,2025/07/24 15:30:13
42297,中部,川越火力発電所,３-７号機,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,43000.0,112000.0,103000.0,97000.0,90000.0,92000.0,91000.0,92000.0,81000.0,76000.0,90000.0,96000.0,106000.0,104000.0,104000.0,111000.0,111000.0,111000.0,111000.0,112000.0,111000.0,111000.0,112000.0,111000.0,103000.0,109000.0,107000.0,104000.0,101000.0,103000.0,92000.0,86000.0,3184000.0,2025/07/24 15:30:13
42298,中部,川越火力発電所,４-１号機,火力（ガス）,2025-07-23,82000.0,79000.0,74000.0,77000.0,77000.0,88000.0,91000.0,97000.0,96000.0,101000.0,86000.0,94000.0,93000.0,84000.0,86000.0,84000.0,75000.0,82000.0,89000.0,88000.0,81000.0,83000.0,81000.0,83000.0,71000.0,66000.0,81000.0,89000.0,98000.0,97000.0,97000.0,104000.0,106000.0,105000.0,105000.0,106000.0,106000.0,106000.0,106000.0,106000.0,96000.0,102000.0,97000.0,95000.0,93000.0,94000.0,83000.0,79000.0,4339000.0,2025/07/24 15:30:13
42299,中部,川越火力発電所,４-２号機,火力（ガス）,2025-07-23,60000.0,59000.0,70000.0,84000.0,85000.0,98000.0,101000.0,104000.0,105000.0,108000.0,97000.0,103000.0,101000.0,95000.0,95000.0,93000.0,81000.0,88000.0,97000.0,93000.0,89000.0,91000.0,89000.0,93000.0,77000.0,69000.0,90000.0,95000.0,100000.0,97000.0,100000.0,103000.0,105000.0,105000.0,104000.0,105000.0,103000.0,105000.0,104000.0,106000.0,100000.0,107000.0,106000.0,106000.0,103000.0,104000.0,91000.0,87000.0,4551000.0,2025/07/24 15:30:13
42300,中部,川越火力発電所,４-３号機,火力（ガス）,2025-07-23,84000.0,76000.0,71000.0,58000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34000.0,94000.0,105000.0,99000.0,100000.0,105000.0,105000.0,105000.0,106000.0,106000.0,106000.0,106000.0,106000.0,106000.0,95000.0,107000.0,105000.0,86000.0,52000.0,0.0,0.0,0.0,2120000.0,2025/07/24 15:30:13
42301,中部,川越火力発電所,４-４号機,火力（ガス）,2025-07-23,75000.0,71000.0,66000.0,60000.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,52000.0,103000.0,101000.0,96000.0,95000.0,104000.0,103000.0,104000.0,105000.0,104000.0,104000.0,105000.0,104000.0,105000.0,90000.0,100000.0,95000.0,94000.0,93000.0,92000.0,78000.0,73000.0,2403000.0,2025/07/24 15:30:13
42302,中部,川越火力発電所,４-５号機,火力（ガス）,2025-07-23,52000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34000.0,94000.0,102000.0,86000.0,86000.0,78000.0,80000.0,78000.0,81000.0,69000.0,64000.0,79000.0,86000.0,98000.0,97000.0,94000.0,103000.0,103000.0,103000.0,84000.0,105000.0,104000.0,103000.0,104000.0,103000.0,94000.0,99000.0,94000.0,93000.0,89000.0,91000.0,80000.0,74000.0,2984000.0,2025/07/24 15:30:13
42303,中部,川越火力発電所,４-６号機,火力（ガス）,2025-07-23,83000.0,77000.0,73000.0,76000.0,78000.0,91000.0,96000.0,100000.0,102000.0,105000.0,90000.0,98000.0,97000.0,88000.0,89000.0,86000.0,73000.0,79000.0,89000.0,88000.0,80000.0,84000.0,82000.0,85000.0,69000.0,65000.0,85000.0,92000.0,102000.0,98000.0,98000.0,105000.0,105000.0,106000.0,105000.0,105000.0,105000.0,106000.0,105000.0,107000.0,95000.0,105000.0,100000.0,99000.0,98000.0,97000.0,84000.0,80000.0,4405000.0,2025/07/24 15:30:13
42304,中部,川越火力発電所,４-７号機,火力（ガス）,2025-07-23,81000.0,72000.0,66000.0,67000.0,77000.0,96000.0,105000.0,106000.0,108000.0,109000.0,102000.0,106000.0,104000.0,97000.0,97000.0,89000.0,69000.0,71000.0,88000.0,84000.0,78000.0,81000.0,83000.0,87000.0,65000.0,62000.0,92000.0,97000.0,102000.0,98000.0,100000.0,105000.0,107000.0,106000.0,106000.0,106000.0,105000.0,106000.0,107000.0,107000.0,92000.0,109000.0,108000.0,108000.0,97000.0,54000.0,0.0,0.0,4262000.0,2025/07/24 15:30:13
42001,中部,川越火力発電所,１号機,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/07/24 15:30:13
42290,中部,川越火力発電所,２号機,火力（ガス）,2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,86000.0,145000.0,166000.0,167000.0,143000.0,144000.0,142000.0,230000.0,336000.0,336000.0,334000.0,340000.0,336000.0,338000.0,336000.0,338000.0,338000.0,336000.0,260000.0,117000.0,74000.0,0.0,0.0,0.0,0.0,0.0,5077000.0,2025/07/24 15:30:13
45001,中部,新名古屋火力発電所,７-１号機,火力（ガス）,2025-07-23,100000.0,95000.0,92000.0,93000.0,95000.0,101000.0,98000.0,73000.0,29000.0,0.0,0.0,0.0,0.0,0.0,8000.0,73000.0,97000.0,100000.0,106000.0,103000.0,99000.0,99000.0,98000.0,99000.0,89000.0,80000.0,96000.0,101000.0,109000.0,106000.0,107000.0,112000.0,112000.0,112000.0,113000.0,114000.0,114000.0,113000.0,115000.0,115000.0,111000.0,113000.0,113000.0,110000.0,107000.0,107000.0,100000.0,95000.0,4222000.0,2025/07/24 15:30:13
45135,中部,新名古屋火力発電所,７-２号機,火力（ガス）,2025-07-23,98000.0,92000.0,90000.0,90000.0,92000.0,101000.0,104000.0,107000.0,109000.0,112000.0,99000.0,105000.0,105000.0,97000.0,100000.0,98000.0,92000.0,97000.0,104000.0,101000.0,96000.0,97000.0,96000.0,96000.0,87000.0,77000.0,95000.0,100000.0,109000.0,106000.0,107000.0,112000.0,113000.0,113000.0,113000.0,113000.0,115000.0,113000.0,115000.0,115000.0,108000.0,113000.0,111000.0,109000.0,106000.0,107000.0,98000.0,92000.0,4925000.0,2025/07/24 15:30:13
45136,中部,新名古屋火力発電所,７-３号機,火力（ガス）,2025-07-23,101000.0,96000.0,92000.0,92000.0,96000.0,103000.0,108000.0,110000.0,111000.0,114000.0,102000.0,109000.0,107000.0,100000.0,103000.0,101000.0,94000.0,99000.0,107000.0,103000.0,99000.0,100000.0,98000.0,100000.0,89000.0,80000.0,97000.0,103000.0,111000.0,107000.0,108000.0,113000.0,113000.0,113000.0,114000.0,114000.0,115000.0,114000.0,115000.0,115000.0,110000.0,114000.0,114000.0,112000.0,109000.0,110000.0,101000.0,95000.0,5031000.0,2025/07/24 15:30:13
45137,中部,新名古屋火力発電所,７-４号機,火力（ガス）,2025-07-23,95000.0,91000.0,87000.0,88000.0,90000.0,100000.0,106000.0,108000.0,109000.0,113000.0,99000.0,106000.0,106000.0,96000.0,100000.0,96000.0,89000.0,93000.0,103000.0,98000.0,95000.0,95000.0,94000.0,95000.0,84000.0,77000.0,95000.0,100000.0,111000.0,106000.0,107000.0,111000.0,113000.0,113000.0,113000.0,114000.0,115000.0,114000.0,115000.0,115000.0,107000.0,114000.0,111000.0,109000.0,107000.0,107000.0,97000.0,90000.0,4897000.0,2025/07/24 15:30:13
45138,中部,新名古屋火力発電所,７-５号機,火力（ガス）,2025-07-23,98000.0,92000.0,88000.0,90000.0,92000.0,102000.0,107000.0,109000.0,111000.0,112000.0,102000.0,108000.0,106000.0,98000.0,112000.0,101000.0,90000.0,95000.0,104000.0,101000.0,96000.0,96000.0,96000.0,97000.0,85000.0,78000.0,96000.0,101000.0,110000.0,106000.0,107000.0,109000.0,110000.0,111000.0,111000.0,111000.0,113000.0,112000.0,113000.0,112000.0,109000.0,113000.0,113000.0,111000.0,109000.0,108000.0,99000.0,92000.0,4942000.0,2025/07/24 15:30:13
45139,中部,新名古屋火力発電所,７-６号機,火力（ガス）,2025-07-23,102000.0,98000.0,96000.0,96000.0,97000.0,102000.0,105000.0,107000.0,108000.0,111000.0,101000.0,106000.0,105000.0,98000.0,102000.0,102000.0,99000.0,104000.0,107000.0,105000.0,101000.0,101000.0,100000.0,100000.0,92000.0,84000.0,96000.0,101000.0,109000.0,106000.0,106000.0,111000.0,112000.0,111000.0,112000.0,112000.0,113000.0,112000.0,113000.0,113000.0,110000.0,112000.0,112000.0,110000.0,106000.0,108000.0,102000.0,96000.0,5012000.0,2025/07/24 15:30:13
45140,中部,新名古屋火力発電所,８-１号機,火力（ガス）,2025-07-23,161000.0,152000.0,146000.0,149000.0,153000.0,158000.0,158000.0,157000.0,158000.0,162000.0,153000.0,158000.0,157000.0,161000.0,164000.0,161000.0,147000.0,156000.0,166000.0,161000.0,158000.0,159000.0,159000.0,158000.0,142000.0,126000.0,153000.0,160000.0,163000.0,160000.0,162000.0,167000.0,168000.0,168000.0,169000.0,169000.0,170000.0,171000.0,171000.0,171000.0,163000.0,171000.0,170000.0,169000.0,166000.0,167000.0,159000.0,153000.0,7680000.0,2025/07/24 15:30:13
45141,中部,新名古屋火力発電所,８-２号機,火力（ガス）,2025-07-23,133000.0,108000.0,96000.0,97000.0,95000.0,95000.0,96000.0,94000.0,95000.0,121000.0,161000.0,152000.0,162000.0,160000.0,162000.0,162000.0,144000.0,155000.0,165000.0,161000.0,160000.0,159000.0,160000.0,158000.0,142000.0,126000.0,151000.0,159000.0,161000.0,158000.0,161000.0,166000.0,167000.0,166000.0,168000.0,167000.0,170000.0,168000.0,170000.0,170000.0,161000.0,169000.0,170000.0,169000.0,163000.0,166000.0,160000.0,150000.0,7129000.0,2025/07/24 15:30:13
45142,中部,新名古屋火力発電所,８-３号機,火力（ガス）,2025-07-23,164000.0,157000.0,151000.0,153000.0,161000.0,165000.0,167000.0,167000.0,166000.0,169000.0,167000.0,165000.0,164000.0,163000.0,166000.0,164000.0,150000.0,157000.0,167000.0,163000.0,163000.0,162000.0,162000.0,161000.0,147000.0,130000.0,154000.0,160000.0,163000.0,161000.0,163000.0,166000.0,167000.0,166000.0,169000.0,168000.0,169000.0,169000.0,170000.0,169000.0,163000.0,170000.0,170000.0,169000.0,165000.0,168000.0,161000.0,157000.0,7808000.0,2025/07/24 15:30:13
